"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"YouTube","comentario","cachorro","Muito fofo😂","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2025-11-23T13:23:28Z","","","","","","","","","","","","","","","","","","","","","","@bidasilvana5261","UCG5sPxI81CNDnApHp9_8JCQ","http://www.youtube.com/@bidasilvana5261","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-11-23T13:23:28Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Parece uma criança 😂","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2025-11-05T15:02:29Z","","","","","","","","","","","","","","","","","","","","","","@zoeiraanimal2","UCRs5NAAjWpPHT2qjd4rK0aA","http://www.youtube.com/@zoeiraanimal2","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-11-05T15:02:29Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Ele é lindo ❤❤😅","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","8.0","","","","","","","","","","","","","","","","2025-09-22T19:29:09Z","","","","","","","","","","","","","","","","","","","","","","@MundoAnimalCaseiro","UC-IPSV5tV-RMNlw-yB122fg","http://www.youtube.com/@MundoAnimalCaseiro","3.0","3.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-09-22T19:29:09Z","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Kkkkk pirulito no WhatsApp de todo 😂😂😂","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2025-09-18T22:04:14Z","","","","","","","","","","","","","","","","","","","","","","@AnaMariaLima-q4g","UCG0hfkEGyvNE9Kb0OKFFhrg","http://www.youtube.com/@AnaMariaLima-q4g","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-09-18T22:04:14Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","kkkkkkkkkkkkkkk cachorrinho engraçado😂😂😂😂😂😂😂😂😂😂😂😂😂😂","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2025-09-16T22:12:25Z","","","","","","","","","","","","","","","","","","","","","","@AnaMariaLima-q4g","UCG0hfkEGyvNE9Kb0OKFFhrg","http://www.youtube.com/@AnaMariaLima-q4g","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-09-16T22:12:25Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Ahhaahah❤❤❤❤ lindo","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2025-08-18T13:46:43Z","","","","","","","","","","","","","","","","","","","","","","@ivanamoraes2204","UC7T7N_1HWTt9H0YNnD3yu5A","http://www.youtube.com/@ivanamoraes2204","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-08-18T13:46:43Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Top😂","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","3.0","","","","","","","","","","","","","","","","2025-05-27T21:00:42Z","","","","","","","","","","","","","","","","","","","","","","@entregarraselendas","UC5g5FOG8FSBRtC8oKXwj78Q","http://www.youtube.com/@entregarraselendas","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-05-27T21:00:42Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Show de bola","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","7.0","","","","","","","","","","","","","","","","2025-05-19T20:54:55Z","","","","","","","","","","","","","","","","","","","","","","@taniamoraesvidanaroca","UCRLjj6vINhLyZJRAOlHcp9Q","http://www.youtube.com/@taniamoraesvidanaroca","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-05-19T20:54:55Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Essa foi boa 😅😅","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2025-05-09T01:57:11Z","","","","","","","","","","","","","","","","","","","","","","@suelisilvaraizdonordeste3305","UCnV6X5e-NFgWijBFpphxzsQ","http://www.youtube.com/@suelisilvaraizdonordeste3305","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-05-09T01:57:11Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","❤❤❤❤❤😊","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","3.0","","","","","","","","","","","","","","","","2025-04-28T00:22:23Z","","","","","","","","","","","","","","","","","","","","","","@ingrydyemmyly5806","UCH_ogYehNkMuMrOOtoXn0aA","http://www.youtube.com/@ingrydyemmyly5806","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-04-28T00:22:23Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Pirulito nãoooooooooooooooo","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","2.0","","","","","","","","","","","","","","","","2024-04-15T14:56:38Z","","","","","","","","","","","","","","","","","","","","","","@SamuelFerreira-tz2wf","UC39uRDZHtNnLX3fMimECqoQ","http://www.youtube.com/@SamuelFerreira-tz2wf","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2024-04-15T14:56:38Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Pirulito no 🍭🤣","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2024-02-12T18:24:48Z","","","","","","","","","","","","","","","","","","","","","","@Mr-abavee","UCyct5FyW2mNemX4E713K-Jg","http://www.youtube.com/@Mr-abavee","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2024-02-12T18:24:48Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Ohhhhhhhhhhhhh  muito  fofinho❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2024-02-04T16:22:58Z","","","","","","","","","","","","","","","","","","","","","","@ivonetecordeirofagundes9045","UCG22gm4xPeEtRG7DRSz7foA","http://www.youtube.com/@ivonetecordeirofagundes9045","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2024-02-04T16:22:58Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Essa foi boa 😮","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2023-12-29T21:22:04Z","","","","","","","","","","","","","","","","","","","","","","@allankardecxavier1900","UC7-0xfZ2N1b9dQcqnXuJ_Ag","http://www.youtube.com/@allankardecxavier1900","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2023-12-29T21:22:04Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Quem iria querer né?","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","3.0","","","","","","","","","","","","","","","","2023-10-10T16:06:07Z","","","","","","","","","","","","","","","","","","","","","","@victorhugovianasousa6333","UCShNc6URVIpSuA8XM8wNhjA","http://www.youtube.com/@victorhugovianasousa6333","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2023-10-10T16:06:07Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","jogo do doido trollando kk gente se vocês rirem não se você se duas vezes dá para ir se você e muitas vezes não dá o vídeo acaba","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2023-09-17T02:11:34Z","","","","","","","","","","","","","","","","","","","","","","@arianagoncalves8547","UCGjrGRoqnEQpjSh7rVHVlkw","http://www.youtube.com/@arianagoncalves8547","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2023-09-17T02:11:34Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Kkkk miro fofo","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","0.0","","","","","","","","","","","","","","","","2023-09-05T23:33:32Z","","","","","","","","","","","","","","","","","","","","","","@Mg_edits7M","UC5Qfq4jOFVC9LaJBMZTFMHA","http://www.youtube.com/@Mg_edits7M","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2023-09-05T23:33:32Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Fofo","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","24.0","","","","","","","","","","","","","","","","2023-03-13T00:22:42Z","","","","","","","","","","","","","","","","","","","","","","@mynameismequot1209","UCKu0SE2gOr4u3pXfIiP8qyA","http://www.youtube.com/@mynameismequot1209","1.0","1.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2023-03-13T00:22:42Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Oh meu Deus, ❤❤😂😂","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","2.0","","","","","","","","","","","","","","","","2025-09-02T14:46:23Z","","","","","","","","","","","","","","","","","","","","","","@EmillylarissaSantos","UCxFk2zxVpiE-gB1tss0YCiw","http://www.youtube.com/@EmillylarissaSantos","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-09-02T14:46:23Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Guardou o lanche. ❤","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","2.0","","","","","","","","","","","","","","","","2025-08-13T14:44:35Z","","","","","","","","","","","","","","","","","","","","","","@brunogoncalves2692","UCqSrGo_lNVvewpx0d8MDN9A","http://www.youtube.com/@brunogoncalves2692","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-08-13T14:44:35Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Que fofinho❤❤❤❤","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","4.0","","","","","","","","","","","","","","","","2025-07-22T20:16:15Z","","","","","","","","","","","","","","","","","","","","","","@MariaVitória-o1z9k","UCgZtcJN_ZQdEp5mavppwkTg","http://www.youtube.com/@MariaVit%C3%B3ria-o1z9k","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-07-22T20:16:15Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Maravilhosa 😍😍😍😍😍","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","6.0","","","","","","","","","","","","","","","","2025-07-19T20:58:00Z","","","","","","","","","","","","","","","","","","","","","","@BrunogustavoNascimento","UC9z_wtLqHXhz2_9hIG8Kl1w","http://www.youtube.com/@BrunogustavoNascimento","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-07-19T20:58:00Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Que fofo Eu até chorei❤❤❤❤❤","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","10.0","","","","","","","","","","","","","","","","2025-06-23T11:06:19Z","","","","","","","","","","","","","","","","","","","","","","@guilhermepanza8743","UC1jWcA9Q05IqkxV8Vza4mjw","http://www.youtube.com/@guilhermepanza8743","2.0","2.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-06-23T11:06:19Z","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","❤❤❤❤🤍🤍🤍🤍💙💙💙💙💛💛💛💚💚💚🔠🔠🔠🔠🔠😂😂😂😂🤣🤣🤣🍌🍌🍌👍👍👍🙂🍌🍌 que fofinho","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","4.0","","","","","","","","","","","","","","","","2025-06-21T03:26:57Z","","","","","","","","","","","","","","","","","","","","","","@FredSouzaNaparo","UCmT5IOsjn-tacZVm0FyPlrA","http://www.youtube.com/@FredSouzaNaparo","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-06-21T03:26:57Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Que lindo❤","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","3.0","","","","","","","","","","","","","","","","2025-06-02T23:20:52Z","","","","","","","","","","","","","","","","","","","","","","@RomuloDasilva-b1w","UCbwBNVSo_72JKH7n5LKuQNA","http://www.youtube.com/@RomuloDasilva-b1w","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-06-02T23:20:52Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Lindoou demais 🎉","","","","","","2025-12-12 12:34:02","","","","","","","","2G-AQf1ewGs","","3.0","","","","","","","","","","","","","","","","2025-05-27T02:29:39Z","","","","","","","","","","","","","","","","","","","","","","@lenedias3145","UCVClKYsWUYbvDIURTHf7IHQ","http://www.youtube.com/@lenedias3145","0.0","0.0","True","True","Pet fofo cachorro branco e patinhos amarelos amizade dog cute lindos e filhotes vídeo divertido 2023","2025-05-27T02:29:39Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
